Elapsed time;Bytes Received per Second;Bytes Sent per Second
08:36:42,0;11682.0;23266.0
08:36:43,0;12213.0;23962.0
08:36:44,0;12390.0;24304.0
08:36:45,0;11859.0;23610.0
08:36:46,0;12390.0;24300.0
08:36:47,0;11859.0;23623.0
08:36:48,0;12213.0;23963.0
08:36:49,0;11682.0;22571.0
08:36:50,0;12390.0;24305.0
08:36:51,0;12390.0;23962.0
08:36:52,0;11682.0;22912.0
08:36:53,0;12213.0;23969.0
08:36:54,0;12390.0;24300.0
08:36:55,0;12213.0;23615.0
08:36:56,0;12390.0;23961.0
08:36:57,0;12213.0;23952.0
08:36:58,0;12390.0;24306.0
08:36:59,0;12213.0;23958.0
08:37:00,0;12036.0;23618.0
08:37:01,0;12213.0;23957.0
08:37:02,0;11682.0;23253.0
08:37:03,0;12390.0;24310.0
08:37:04,0;12390.0;23962.0
08:37:05,0;11859.0;23255.0
08:37:06,0;11505.0;22564.0
08:37:07,0;12567.0;24650.0
08:37:08,0;12390.0;23960.0
08:37:09,0;12036.0;23615.0
08:37:10,0;12036.0;23612.0
08:37:11,0;21948.0;43054.0
08:37:12,0;29293.0;60059.0
08:37:13,0;31724.0;67717.0
08:37:14,0;29665.0;65624.0
08:37:15,0;30747.0;65283.0
08:37:16,0;32965.0;67017.0
08:37:17,0;32788.0;68054.0
08:37:18,0;32750.0;67012.0
08:37:19,0;32313.0;67701.0
08:37:20,0;33236.0;69091.0
08:37:21,0;31753.0;67357.0
08:37:22,0;32407.0;66666.0
08:37:23,0;31856.0;65969.0
08:37:24,0;32246.0;68054.0
08:37:25,0;30420.0;65981.0
08:37:26,0;30839.0;67009.0
08:37:27,0;32302.0;67714.0
08:37:28,0;31370.0;66669.0
08:37:29,0;30299.0;64916.0
08:37:30,0;31520.0;64568.0
08:37:31,0;32806.0;68395.0
08:37:32,0;32230.0;67014.0
08:37:33,0;32342.0;66322.0
08:37:34,0;32183.0;65969.0
08:37:35,0;32685.0;69098.0
08:37:36,0;31894.0;64583.0
08:37:37,0;32221.0;64937.0
08:37:38,0;32761.0;66652.0
08:37:39,0;32387.0;67351.0
08:37:40,0;31726.0;66654.0
08:37:41,0;33012.0;66305.0
08:37:42,0;33664.0;68742.0
08:37:43,0;33189.0;68392.0
08:37:44,0;32452.0;67020.0
08:37:45,0;33543.0;68394.0
08:37:46,0;33422.0;68058.0
08:37:47,0;31726.0;65273.0
08:37:48,0;32172.0;67362.0
08:37:49,0;32331.0;67714.0
08:37:50,0;33180.0;68059.0
08:37:51,0;31558.0;65963.0
08:37:52,0;33348.0;67681.0
08:37:53,0;25665.0;50355.0
08:37:54,0;13098.0;25346.0
08:37:55,0;12567.0;24650.0
08:37:56,0;11859.0;23265.0
08:37:57,0;12390.0;24301.0
08:37:58,0;12390.0;24306.0
08:37:59,0;11859.0;23267.0
08:38:00,0;12213.0;23955.0
08:38:01,0;11151.0;21528.0
08:38:02,0;12567.0;24659.0
08:38:03,0;7889.0;17358.0
08:38:04,0;14933.0;29513.0
