Elapsed time;POST: createOrder
08:34:08,0;774.0
08:34:08,500;290.6666666666667
08:34:09,0;78.5
08:34:09,500;77.5
08:34:10,0;74.66666666666667
08:34:10,500;87.0
08:34:11,0;75.75
08:34:11,500;87.75
08:34:12,0;72.75
08:34:12,500;74.0
08:34:13,500;203.8181818181818
08:34:14,0;75.33333333333333
08:34:14,500;79.875
08:34:15,0;74.94444444444446
08:34:15,500;80.625
08:34:16,0;78.57142857142857
08:34:16,500;81.3
08:34:17,0;71.77777777777777
08:34:17,500;76.625
08:34:18,0;67.9
08:34:18,500;74.22222222222223
08:34:19,0;75.7
08:34:19,500;67.18181818181819
08:34:20,0;73.27272727272727
08:34:20,500;73.54545454545455
08:34:21,0;70.36363636363636
08:34:21,500;69.0
08:34:22,0;74.16666666666667
08:34:22,500;70.53846153846153
08:34:23,0;64.71428571428571
08:34:23,500;63.857142857142854
08:34:24,0;76.0
08:34:24,500;86.6923076923077
08:34:25,0;66.53333333333335
08:34:25,500;57.86666666666667
08:34:26,0;68.3
08:34:26,500;64.625
08:34:27,0;67.375
08:34:27,500;64.88235294117646
08:34:28,0;69.125
08:34:28,500;80.0
08:34:29,0;69.9
08:34:29,500;59.27777777777778
08:34:30,0;63.26315789473683
08:34:30,500;65.5
08:34:31,0;59.25
08:34:31,500;49.52173913043478
08:34:32,0;60.1
08:34:32,500;59.714285714285715
08:34:33,0;57.17391304347826
08:34:33,500;57.13636363636363
08:34:34,0;64.00000000000001
08:34:34,500;61.19047619047619
08:34:35,0;60.78260869565217
08:34:35,500;54.45454545454545
08:34:36,0;60.40909090909091
08:34:36,500;58.68
08:34:37,0;69.66666666666667
08:34:37,500;70.1304347826087
08:34:38,0;70.14814814814815
08:34:38,500;57.6
08:34:39,0;60.68
08:34:39,500;60.88461538461539
08:34:40,0;61.16025641025641
08:34:40,500;62.130434782608695
08:34:41,0;57.33913043478262
08:34:41,500;57.92857142857143
08:34:42,0;56.23076923076923
08:34:42,500;56.40217391304348
08:34:43,0;51.92307692307692
08:34:43,500;62.73076923076923
08:34:44,0;62.03703703703704
08:34:44,500;94.28
08:34:45,0;70.34615384615385
08:34:45,500;62.34782608695652
08:34:46,0;67.73333333333332
08:34:46,500;55.57692307692308
08:34:47,0;57.67857142857143
08:34:47,500;57.583333333333336
08:34:48,0;79.45
08:34:48,500;68.39999999999998
08:34:49,0;71.9
08:34:49,500;62.51724137931034
08:34:50,0;65.82758620689656
08:34:50,500;52.827586206896555
08:34:51,0;56.107142857142854
08:34:51,500;64.39310344827587
08:34:52,0;60.96875
08:34:52,500;58.44827586206897
08:34:53,0;56.7037037037037
08:34:53,500;59.74715909090909
08:34:54,0;70.5414201183432
08:34:54,500;70.96875
08:34:55,0;106.0
08:34:55,500;123.5
08:34:56,0;60.86206896551724
08:34:56,500;59.0
08:34:57,0;62.851851851851855
08:34:57,500;64.90909090909089
08:34:58,0;79.41379310344831
08:34:58,500;69.35483870967742
08:34:59,0;70.27272727272725
08:34:59,500;64.92857142857143
08:35:00,0;68.78125
08:35:00,500;70.41176470588238
08:35:01,0;55.1
08:35:01,500;57.559714795008915
08:35:02,0;67.13793103448276
08:35:02,500;75.35238095238095
08:35:03,0;56.26470588235294
08:35:03,500;54.689655172413794
08:35:04,0;54.53333333333333
08:35:04,500;54.411764705882355
08:35:05,0;63.07142857142857
08:35:05,500;67.2
08:35:06,0;59.922554347826086
08:35:06,500;55.029411764705884
08:35:07,0;52.21875
08:35:07,500;57.86842105263158
08:35:08,0;54.9
08:35:08,500;61.294117647058826
08:35:09,0;67.30769230769232
08:35:09,500;61.27777777777778
08:35:10,0;59.988136574074076
08:35:10,500;60.3235294117647
08:35:11,0;57.3125
08:35:11,500;60.58064516129032
08:35:12,0;78.23625
08:35:12,500;67.46875
08:35:13,0;72.07894736842104
08:35:13,500;64.81818181818181
08:35:14,0;70.51470588235294
08:35:14,500;79.2
08:35:15,0;106.58333333333333
08:35:15,500;67.66666666666667
08:35:16,0;64.29729729729729
08:35:16,500;58.0
08:35:17,0;59.62068965517241
08:35:17,500;63.02857142857143
08:35:18,0;60.757575757575765
08:35:18,500;51.90909090909091
08:35:19,0;58.875
08:35:19,500;66.0625
08:35:20,0;64.20588235294117
08:35:20,500;68.02941176470587
08:35:21,0;70.8
08:35:21,500;63.484848484848484
08:35:22,0;66.07142857142857
08:35:22,500;61.52777777777778
08:35:23,0;55.193548387096776
08:35:23,500;54.03125
08:35:24,0;69.1818181818182
08:35:24,500;68.44444444444444
08:35:25,0;67.51724137931033
08:35:25,500;69.45945945945945
08:35:26,0;58.857142857142854
08:35:26,500;49.88571428571429
08:35:27,0;51.638888888888886
08:35:27,500;51.67741935483871
08:35:28,0;53.833333333333336
08:35:28,500;49.78787878787879
08:35:29,0;58.470588235294116
08:35:29,500;51.26470588235294
08:35:30,0;52.794117647058826
08:35:30,500;50.08571428571429
08:35:31,0;56.36363636363637
08:35:31,500;54.17028985507247
08:35:32,0;54.40625
08:35:32,500;55.09090909090909
08:35:33,0;54.59375
08:35:33,500;51.95955882352941
08:35:34,0;54.14705882352941
08:35:34,500;55.96875
08:35:35,0;56.51428571428571
08:35:35,500;48.75
08:35:36,0;69.73529411764707
08:35:36,500;52.588235294117645
08:35:37,0;62.083379247015614
08:35:37,500;57.50769230769231
08:35:38,0;65.19122205255597
08:35:38,500;63.44210526315789
08:35:39,0;112.06192536506222
08:35:39,500;100.50943396226415
08:35:40,0;103.62352941176471
08:35:40,500;107.70297029702971
08:35:41,0;122.81632653061224
08:35:41,500;112.79381443298969
08:35:42,0;112.96842105263158
08:35:42,500;114.92659793814434
08:35:43,0;120.55102040816327
08:35:43,500;118.87640449438203
08:35:44,0;123.99833333333333
08:35:44,500;104.25773195876289
08:35:45,0;116.82474226804123
08:35:45,500;117.55913978494624
08:35:46,0;109.65217391304348
08:35:46,500;122.10526315789474
08:35:47,0;115.18864642631245
08:35:47,500;116.32322038350407
08:35:48,0;104.6938775510204
08:35:48,500;133.63104192983164
08:35:49,0;116.82291666666667
08:35:49,500;129.52999999999992
08:35:50,0;118.35051546391753
08:35:50,500;118.55202080832332
08:35:51,0;113.98936170212765
08:35:51,500;143.6526315789474
08:35:52,0;117.53763440860214
08:35:52,500;116.78125
08:35:53,0;137.24468085106386
08:35:53,500;117.7584200857318
08:35:54,0;119.87234042553192
08:35:54,500;112.01020408163265
08:35:55,0;130.69473684210527
08:35:55,500;115.53191489361703
08:35:56,0;106.62135922330097
08:35:56,500;105.15789473684211
08:35:57,0;117.29166666666667
08:35:57,500;106.94588122605363
08:35:58,0;125.61224489795916
08:35:58,500;124.83870967741939
08:35:59,0;119.86458333333333
08:35:59,500;124.36458333333333
08:36:00,0;121.98924731182794
08:36:00,500;121.51020408163265
08:36:01,0;120.71428571428571
08:36:01,500;124.72631578947369
08:36:02,0;117.18279569892474
08:36:02,500;116.54030651340996
08:36:03,0;127.97127976190484
08:36:03,500;119.7248873615884
08:36:04,0;122.89108910891089
08:36:04,500;107.71276595744679
08:36:05,0;125.70967741935483
08:36:05,500;120.15151515151516
08:36:06,0;119.05979381443298
08:36:06,500;118.82828282828282
08:36:07,0;119.65656565656563
08:36:07,500;123.94791666666667
08:36:08,0;116.56701030927834
08:36:08,500;117.69607843137256
08:36:09,0;113.08888888888883
08:36:09,500;125.70297029702972
08:36:10,0;115.3298969072165
08:36:10,500;109.68660194174757
08:36:11,0;113.21683673469387
08:36:11,500;114.89583333333333
08:36:12,0;108.25773195876285
08:36:12,500;113.0
08:36:13,0;132.956043956044
08:36:13,500;116.82496075353218
08:36:14,0;121.76923076923077
08:36:14,500;123.10891089108911
08:36:15,0;130.12500000000003
08:36:15,500;121.96773706330445
08:36:16,0;112.32950680272108
08:36:16,500;120.32673267326733
08:36:17,0;116.76767676767676
08:36:17,500;119.75268817204301
08:36:18,0;123.05050505050505
08:36:18,500;117.74540043290044
08:36:19,0;123.70512820512828
08:36:19,500;73.8450704225352
08:36:20,0;65.24324324324327
08:36:20,500;72.0
08:36:21,0;71.37142857142857
08:36:21,500;64.16216216216216
08:36:22,0;65.82857142857142
08:36:22,500;73.51515151515153
08:36:23,0;82.44117647058825
08:36:23,500;80.875
08:36:24,0;83.82857142857142
08:36:24,500;80.29411764705881
08:36:25,0;96.97058823529412
08:36:25,500;83.08823529411764
08:36:26,0;90.6774193548387
08:36:26,500;81.48717948717949
08:36:27,0;65.97058823529412
08:36:27,500;66.42857142857146
08:36:28,0;69.33333333333333
08:36:28,500;83.34285714285714
08:36:29,0;88.0
08:36:29,500;84.57575757575758
08:36:30,0;82.55882352941177
08:36:30,500;82.52941176470587
08:36:31,0;80.6764705882353
08:36:31,500;63.74285714285714
08:36:32,0;67.87878787878788
08:36:32,500;67.65714285714283
08:36:33,0;65.51428571428572
08:36:33,500;65.74193548387098
08:36:34,0;73.0
08:36:34,500;66.57575757575756
08:36:35,0;68.58333333333333
