Elapsed time;200
11:57:24,0;6.0
11:57:25,0;6.0
11:57:26,0;6.0
11:57:27,0;6.0
11:57:28,0;9.0
11:57:29,0;11.0
11:57:30,0;13.0
11:57:31,0;15.0
11:57:32,0;15.0
11:57:33,0;18.0
11:57:34,0;19.0
11:57:35,0;22.0
11:57:36,0;23.0
11:57:37,0;23.0
11:57:38,0;26.0
11:57:39,0;27.0
11:57:40,0;29.0
11:57:41,0;32.0
11:57:42,0;32.0
11:57:43,0;36.0
11:57:44,0;34.0
11:57:45,0;36.0
11:57:46,0;38.0
11:57:47,0;42.0
11:57:48,0;41.0
11:57:49,0;45.0
11:57:50,0;39.0
11:57:51,0;43.0
11:57:52,0;49.0
11:57:53,0;46.0
11:57:54,0;52.0
11:57:55,0;57.0
11:57:56,0;54.0
11:57:57,0;67.0
11:57:58,0;60.0
11:57:59,0;65.0
11:58:00,0;65.0
11:58:01,0;71.0
11:58:02,0;55.0
11:58:03,0;62.0
11:58:04,0;50.0
11:58:05,0;90.0
11:58:06,0;117.0
11:58:07,0;57.0
11:58:08,0;81.0
11:58:09,0;51.0
11:58:10,0;98.0
11:58:11,0;86.0
11:58:12,0;101.0
11:58:13,0;108.0
11:58:14,0;138.0
11:58:15,0;117.0
11:58:16,0;139.0
11:58:17,0;91.0
11:58:18,0;99.0
11:58:19,0;61.0
11:58:20,0;94.0
11:58:21,0;90.0
11:58:22,0;136.0
11:58:23,0;107.0
11:58:24,0;121.0
11:58:25,0;115.0
11:58:26,0;153.0
11:58:27,0;133.0
11:58:28,0;137.0
11:58:29,0;128.0
11:58:30,0;155.0
11:58:31,0;142.0
11:58:32,0;151.0
11:58:33,0;149.0
11:58:34,0;158.0
11:58:35,0;145.0
11:58:36,0;143.0
11:58:37,0;104.0
11:58:38,0;130.0
11:58:39,0;88.0
11:58:40,0;110.0
11:58:41,0;100.0
11:58:42,0;130.0
11:58:43,0;98.0
11:58:44,0;113.0
11:58:45,0;109.0
11:58:46,0;173.0
11:58:47,0;115.0
11:58:48,0;130.0
11:58:49,0;110.0
11:58:50,0;139.0
11:58:51,0;110.0
11:58:52,0;170.0
11:58:53,0;150.0
11:58:54,0;158.0
11:58:55,0;110.0
11:58:56,0;172.0
11:58:57,0;160.0
11:58:58,0;151.0
11:58:59,0;159.0
11:59:00,0;187.0
11:59:01,0;145.0
11:59:02,0;161.0
11:59:03,0;153.0
11:59:04,0;169.0
11:59:05,0;130.0
11:59:06,0;199.0
11:59:07,0;144.0
11:59:08,0;170.0
11:59:09,0;158.0
11:59:10,0;188.0
11:59:11,0;132.0
11:59:12,0;168.0
11:59:13,0;147.0
11:59:14,0;167.0
11:59:15,0;154.0
11:59:16,0;186.0
11:59:17,0;186.0
11:59:18,0;161.0
11:59:19,0;162.0
11:59:20,0;180.0
11:59:21,0;180.0
11:59:22,0;165.0
11:59:23,0;174.0
11:59:24,0;199.0
11:59:25,0;169.0
11:59:26,0;200.0
11:59:27,0;164.0
11:59:28,0;195.0
11:59:29,0;170.0
11:59:30,0;188.0
11:59:31,0;180.0
11:59:32,0;192.0
11:59:33,0;180.0
11:59:34,0;193.0
11:59:35,0;171.0
11:59:36,0;177.0
11:59:37,0;118.0
11:59:38,0;172.0
11:59:39,0;153.0
11:59:40,0;170.0
11:59:41,0;160.0
11:59:42,0;180.0
11:59:43,0;160.0
11:59:44,0;173.0
11:59:45,0;159.0
11:59:46,0;170.0
11:59:47,0;151.0
11:59:48,0;159.0
11:59:49,0;162.0
11:59:50,0;169.0
11:59:51,0;151.0
