Elapsed time;200;429
07:36:28,0;2.0;
07:36:29,0;3.0;
07:36:30,0;4.0;
07:36:31,0;3.0;
07:36:32,0;9.0;
07:36:33,0;13.0;
07:36:34,0;9.0;
07:36:35,0;16.0;
07:36:36,0;14.0;
07:36:37,0;16.0;
07:36:38,0;18.0;
07:36:39,0;20.0;
07:36:40,0;21.0;
07:36:41,0;23.0;
07:36:42,0;25.0;
07:36:43,0;26.0;
07:36:44,0;26.0;
07:36:45,0;29.0;
07:36:46,0;32.0;
07:36:47,0;31.0;
07:36:48,0;34.0;
07:36:49,0;36.0;
07:36:50,0;36.0;
07:36:51,0;37.0;
07:36:52,0;36.0;
07:36:53,0;38.0;
07:36:54,0;43.0;
07:36:55,0;47.0;
07:36:56,0;46.0;
07:36:57,0;48.0;
07:36:58,0;47.0;
07:36:59,0;53.0;
07:37:00,0;58.0;
07:37:01,0;57.0;
07:37:02,0;61.0;
07:37:03,0;59.0;
07:37:04,0;63.0;
07:37:05,0;63.0;
07:37:06,0;69.0;
07:37:07,0;73.0;
07:37:08,0;62.0;
07:37:09,0;87.0;
07:37:10,0;69.0;
07:37:11,0;94.0;
07:37:12,0;81.0;
07:37:13,0;87.0;
07:37:14,0;89.0;
07:37:15,0;80.0;
07:37:16,0;98.0;
07:37:17,0;95.0;
07:37:18,0;87.0;
07:37:19,0;109.0;
07:37:20,0;91.0;
07:37:21,0;111.0;
07:37:22,0;104.0;
07:37:23,0;109.0;
07:37:24,0;109.0;
07:37:25,0;110.0;
07:37:26,0;120.0;7.0
07:37:27,0;115.0;
07:37:28,0;119.0;
07:37:29,0;164.0;14.0
07:37:30,0;147.0;12.0
07:37:31,0;163.0;17.0
07:37:32,0;182.0;17.0
07:37:33,0;165.0;17.0
07:37:34,0;137.0;16.0
07:37:35,0;138.0;18.0
07:37:36,0;134.0;25.0
07:37:37,0;136.0;20.0
07:37:38,0;135.0;29.0
07:37:39,0;135.0;23.0
07:37:40,0;135.0;29.0
07:37:41,0;139.0;29.0
07:37:42,0;129.0;33.0
