Elapsed time;Bytes Received per Second;Bytes Sent per Second
08:08:51,0;12390.0;24304.0
08:08:52,0;12036.0;23967.0
08:08:53,0;12567.0;24646.0
08:08:54,0;12213.0;24293.0
08:08:55,0;12036.0;23614.0
08:08:56,0;12390.0;24998.0
08:08:57,0;12213.0;23264.0
08:08:58,0;12213.0;23958.0
08:08:59,0;12390.0;24299.0
08:09:00,0;12213.0;23963.0
08:09:01,0;12567.0;24655.0
08:09:02,0;12213.0;24314.0
08:09:03,0;12390.0;24306.0
08:09:04,0;11859.0;23264.0
08:09:05,0;12213.0;23957.0
08:09:06,0;12213.0;23965.0
08:09:07,0;12390.0;24309.0
08:09:08,0;12213.0;23958.0
08:09:09,0;12390.0;24296.0
08:09:10,0;11859.0;23266.0
08:09:11,0;12213.0;24304.0
08:09:12,0;12036.0;23611.0
08:09:13,0;12567.0;24296.0
08:09:14,0;12390.0;23954.0
08:09:15,0;12036.0;23611.0
08:09:16,0;12390.0;24652.0
08:09:17,0;12213.0;24308.0
08:09:18,0;12036.0;23619.0
08:09:19,0;12036.0;23619.0
08:09:20,0;23187.0;45127.0
08:09:21,0;26129.0;53121.0
08:09:22,0;37554.0;81585.0
08:09:23,0;29898.0;67367.0
08:09:24,0;31892.0;69098.0
08:09:25,0;30270.0;66999.0
08:09:26,0;30783.0;66304.0
08:09:27,0;31547.0;68745.0
08:09:28,0;30615.0;67362.0
08:09:29,0;31733.0;67704.0
08:09:30,0;31435.0;68040.0
08:09:31,0;31379.0;69086.0
08:09:32,0;30485.0;66316.0
08:09:33,0;30783.0;66998.0
08:09:34,0;32506.0;70492.0
08:09:35,0;30476.0;65625.0
08:09:36,0;31621.0;68397.0
08:09:37,0;30792.0;67703.0
08:09:38,0;31128.0;67702.0
08:09:39,0;31090.0;67688.0
08:09:40,0;31901.0;67343.0
08:09:41,0;30783.0;65275.0
08:09:42,0;31742.0;69092.0
08:09:43,0;31444.0;67009.0
08:09:44,0;31081.0;66332.0
08:09:45,0;31314.0;67006.0
08:09:46,0;30718.0;66308.0
08:09:47,0;31733.0;68746.0
08:09:48,0;31426.0;65278.0
08:09:49,0;31258.0;66643.0
08:09:50,0;31211.0;67007.0
08:09:51,0;31565.0;69106.0
08:09:52,0;30821.0;65959.0
08:09:53,0;31426.0;68400.0
08:09:54,0;31751.0;67001.0
08:09:55,0;31025.0;66325.0
08:09:56,0;30299.0;67359.0
08:09:57,0;31621.0;68402.0
08:09:58,0;32143.0;69446.0
08:09:59,0;31314.0;66652.0
08:10:00,0;30857.0;67368.0
08:10:01,0;31258.0;66302.0
08:10:02,0;24014.0;49298.0
08:10:03,0;13275.0;26036.0
08:10:04,0;12390.0;24309.0
08:10:05,0;12036.0;23607.0
08:10:06,0;12567.0;24653.0
08:10:07,0;12213.0;24308.0
08:10:08,0;12390.0;24306.0
08:10:09,0;12390.0;24300.0
08:10:10,0;12213.0;23960.0
08:10:11,0;12213.0;24303.0
08:10:12,0;12213.0;23961.0
08:10:13,0;12036.0;23270.0
08:10:14,0;12213.0;23968.0
08:10:15,0;12213.0;23955.0
08:10:16,0;11682.0;23608.0
08:10:17,0;12567.0;24650.0
08:10:18,0;12213.0;23616.0
08:10:19,0;12213.0;23619.0
08:10:20,0;12213.0;24302.0
08:10:21,0;12390.0;23951.0
08:10:22,0;12213.0;23952.0
08:10:23,0;12390.0;24306.0
08:10:24,0;12390.0;24299.0
08:10:25,0;12390.0;24298.0
08:10:26,0;12390.0;24313.0
08:10:27,0;12390.0;24300.0
08:10:28,0;12390.0;23963.0
08:10:29,0;11859.0;23963.0
08:10:30,0;12213.0;23953.0
08:10:31,0;12390.0;24308.0
08:10:32,0;12036.0;23614.0
08:10:33,0;12390.0;24305.0
08:10:34,0;12036.0;23608.0
08:10:35,0;11682.0;22910.0
08:10:36,0;12567.0;24656.0
08:10:37,0;12390.0;24310.0
08:10:38,0;12390.0;24302.0
08:10:39,0;12213.0;23607.0
08:10:40,0;12213.0;23960.0
08:10:41,0;12213.0;23600.0
08:10:42,0;12567.0;24310.0
08:10:43,0;12036.0;23613.0
08:10:44,0;12390.0;24300.0
08:10:45,0;12036.0;23608.0
08:10:46,0;12390.0;23967.0
08:10:47,0;12567.0;24661.0
08:10:48,0;12036.0;23611.0
08:10:49,0;12213.0;23960.0
08:10:50,0;12213.0;23959.0
08:10:51,0;12390.0;24299.0
08:10:52,0;12567.0;24654.0
08:10:53,0;12036.0;23949.0
08:10:54,0;12036.0;23613.0
08:10:55,0;12213.0;23959.0
08:10:56,0;12390.0;24299.0
08:10:57,0;12036.0;23604.0
08:10:58,0;12567.0;24659.0
08:10:59,0;12036.0;23614.0
08:11:00,0;12390.0;24304.0
08:11:01,0;12213.0;23952.0
08:11:02,0;12390.0;24301.0
08:11:03,0;12213.0;23613.0
08:11:04,0;11859.0;23606.0
08:11:05,0;11859.0;22570.0
08:11:06,0;12213.0;23614.0
08:11:07,0;11505.0;22919.0
08:11:08,0;11682.0;22915.0
08:11:09,0;11682.0;22917.0
08:11:10,0;11505.0;22566.0
08:11:11,0;11505.0;22914.0
