Elapsed time;Bytes Received per Second;Bytes Sent per Second
12:57:25,0;10718.0;15973.0
12:57:26,0;31455.0;46863.0
12:57:27,0;16077.0;23607.0
12:57:28,0;8854.0;13191.0
12:57:29,0;23999.0;35415.0
12:57:30,0;25397.0;37848.0
12:57:31,0;6291.0;9375.0
12:57:32,0;21436.0;31941.0
12:57:33,0;30523.0;44791.0
12:57:34,0;4893.0;7289.0
12:57:35,0;20271.0;30207.0
12:57:36,0;30290.0;45142.0
12:57:37,0;4660.0;6942.0
12:57:38,0;20504.0;30199.0
12:57:39,0;26795.0;39237.0
12:57:40,0;10485.0;15621.0
12:57:41,0;16077.0;23953.0
12:57:42,0;24232.0;36112.0
12:57:43,0;16543.0;24652.0
12:57:44,0;13980.0;20825.0
12:57:45,0;22601.0;33677.0
12:57:46,0;21203.0;31605.0
12:57:47,0;11883.0;17702.0
12:57:48,0;19572.0;29175.0
12:57:49,0;21203.0;31252.0
12:57:50,0;16310.0;24311.0
12:57:51,0;1165.0;1735.0
12:57:52,0;7500.0;34725.0
12:57:53,0;14250.0;66329.0
12:57:54,0;11775.0;54490.0
12:57:55,0;14100.0;64244.0
12:57:56,0;14175.0;65618.0
12:57:57,0;14700.0;68045.0
12:57:58,0;11925.0;55543.0
12:57:59,0;15300.0;70834.0
12:58:00,0;10050.0;46535.0
12:58:01,0;10425.0;48596.0
12:58:02,0;12225.0;56252.0
12:58:03,0;10425.0;48259.0
12:58:04,0;12075.0;56232.0
12:58:05,0;11100.0;51379.0
12:58:06,0;10950.0;51029.0
12:58:07,0;11100.0;51391.0
12:58:08,0;11250.0;52080.0
12:58:09,0;10875.0;49985.0
12:58:10,0;11100.0;51394.0
12:58:11,0;11400.0;52772.0
12:58:12,0;10800.0;50010.0
12:58:13,0;11775.0;54165.0
12:58:14,0;11175.0;51727.0
12:58:15,0;10575.0;49313.0
12:58:16,0;11625.0;54507.0
12:58:17,0;4350.0;20136.0
12:58:20,0;17242.0;25685.0
12:58:21,0;30756.0;45834.0
12:58:22,0;9786.0;14584.0
12:58:23,0;10252.0;15277.0
12:58:24,0;34018.0;50344.0
12:58:25,0;13980.0;20834.0
12:58:26,0;7223.0;10766.0
12:58:27,0;30290.0;45138.0
12:58:28,0;20504.0;30551.0
12:58:29,0;3728.0;5556.0
12:58:30,0;30057.0;44788.0
12:58:31,0;24232.0;36111.0
12:58:32,0;2796.0;4165.0
12:58:33,0;27960.0;41309.0
12:58:34,0;27028.0;40271.0
12:58:35,0;2330.0;3470.0
12:58:36,0;23067.0;34378.0
12:58:37,0;29591.0;43392.0
12:58:38,0;4660.0;6943.0
12:58:39,0;20504.0;30899.0
12:58:40,0;22601.0;33680.0
12:58:41,0;14446.0;21519.0
12:58:42,0;13281.0;19781.0
12:58:43,0;20271.0;29864.0
12:58:44,0;22368.0;33333.0
12:58:45,0;11184.0;16668.0
12:58:46,0;16077.0;23952.0
12:58:47,0;23067.0;34370.0
12:58:48,0;17708.0;26379.0
12:58:49,0;14213.0;21172.0
12:58:50,0;4221.0;10758.0
12:58:51,0;7350.0;34029.0
12:58:52,0;13950.0;64598.0
12:58:53,0;10650.0;49305.0
12:58:54,0;12450.0;57635.0
12:58:55,0;12375.0;56937.0
12:58:56,0;11325.0;52442.0
12:58:57,0;13575.0;62853.0
12:58:58,0;11925.0;54850.0
12:58:59,0;11475.0;53130.0
12:59:00,0;8625.0;39923.0
12:59:01,0;13725.0;63539.0
