Elapsed time;POST: createOrder
18:42:22,500;540.0
18:42:23,0;75.5
18:42:23,500;55.0
18:42:24,0;54.5
18:42:24,500;59.0
18:42:25,0;80.0
18:42:25,500;58.0
18:42:26,0;70.28571428571429
18:42:26,500;53.666666666666664
18:42:27,0;57.75
18:42:27,500;47.0
18:42:28,0;72.22222222222223
18:42:28,500;64.33333333333333
18:42:29,0;58.5
18:42:29,500;51.77777777777778
18:42:30,0;51.25
18:42:30,500;70.54545454545455
18:42:31,0;60.833333333333336
18:42:31,500;65.375
18:42:32,0;57.7
18:42:32,500;55.5
18:42:33,0;57.55555555555556
18:42:33,500;49.09090909090909
18:42:34,0;56.333333333333336
18:42:34,500;46.09090909090909
18:42:35,0;54.2
18:42:35,500;41.0
18:42:36,0;39.0
18:42:36,500;38.92307692307692
18:42:37,0;39.15384615384615
18:42:37,500;37.357142857142854
18:42:38,0;41.69230769230769
18:42:38,500;39.53333333333333
18:42:39,0;41.0
18:42:39,500;35.933333333333344
18:42:40,0;36.266666666666666
18:42:40,500;37.94117647058823
18:42:41,0;38.588235294117645
18:42:41,500;36.125
18:42:42,0;37.588235294117645
18:42:42,500;37.833333333333336
18:42:43,0;36.529411764705884
18:42:43,500;36.421052631578945
18:42:44,0;36.75
18:42:44,500;39.0
18:42:45,0;35.6
18:42:45,500;36.65
18:42:46,0;36.3
18:42:46,500;41.2
18:42:47,0;43.77272727272727
18:42:47,500;38.333333333333336
18:42:48,0;39.31818181818182
18:42:48,500;37.37499999999999
18:42:49,0;34.31818181818182
18:42:49,500;34.090909090909086
18:42:50,0;32.708333333333336
18:42:50,500;32.54166666666668
18:42:51,0;37.39673913043478
18:42:51,500;33.76923076923078
18:42:52,0;37.36000000000001
18:42:52,500;41.88461538461537
18:42:53,0;43.48148148148148
18:42:53,500;33.75000000000001
18:42:54,0;36.172413793103466
18:42:54,500;39.964285714285715
18:42:55,0;35.93103448275862
18:42:55,500;41.06451612903226
18:42:56,0;45.84615384615385
18:42:56,500;54.21212121212121
18:42:57,0;48.354838709677416
18:42:57,500;47.42424242424242
18:42:58,0;48.333333333333336
18:42:58,500;46.78125
18:42:59,0;34.766666666666666
18:42:59,500;41.35897435897436
18:43:00,0;37.00000000000001
18:43:00,500;39.14285714285713
18:43:01,0;59.05882352941177
18:43:01,500;130.20000000000002
18:43:02,0;81.65116279069767
18:43:02,500;44.90909090909091
18:43:03,0;44.99999999999999
18:43:03,500;43.642857142857146
18:43:04,0;42.39999999999999
18:43:04,500;41.975
18:43:05,0;62.95348837209304
18:43:05,500;39.014189189189196
18:43:06,0;37.7111111111111
18:43:06,500;40.54761904761905
18:43:07,0;64.60526315789474
18:43:07,500;73.85714285714286
18:43:08,0;45.422222222222224
18:43:08,500;38.687499999999986
18:43:09,0;36.06818181818183
18:43:09,500;47.26
18:43:10,0;37.18181818181818
18:43:10,500;63.90582010582011
18:43:11,0;107.69230769230765
18:43:11,500;69.59615384615383
18:43:12,0;42.80392156862746
18:43:12,500;48.84615384615385
18:43:13,0;46.111111111111114
18:43:13,500;44.91071428571428
18:43:14,0;57.83636363636365
18:43:14,500;44.96296296296296
18:43:15,0;52.55172413793103
18:43:15,500;64.64912280701752
18:43:16,0;110.44444444444443
18:43:16,500;219.55
18:43:17,0;269.3
18:43:17,500;274.093023255814
18:43:18,0;85.1830985915493
18:43:18,500;112.22535211267606
18:43:19,0;102.08064516129032
18:43:19,500;244.5686274509804
18:43:20,0;191.28048780487805
18:43:20,500;216.4850197851894
18:43:21,0;131.41666666666666
18:43:21,500;138.98550724637687
18:43:22,0;44.723684210526315
18:43:22,500;60.72857142857143
18:43:23,0;68.4931506849315
18:43:23,500;86.43750000000003
18:43:24,0;72.53846153846153
18:43:24,500;48.802631578947356
18:43:25,0;41.72368421052633
18:43:25,500;48.58108108108108
