Elapsed time;200;429;500
18:45:14,0;150.0;;47.0
18:45:15,0;148.0;;51.0
18:45:16,0;151.0;;48.0
18:45:17,0;145.0;;52.0
18:45:18,0;152.0;;47.0
18:45:19,0;146.0;;50.0
18:45:20,0;147.0;;52.0
18:45:21,0;148.0;;47.0
18:45:22,0;147.0;;52.0
18:45:23,0;144.0;;48.0
18:45:24,0;153.0;;48.0
18:45:25,0;149.0;;50.0
18:45:26,0;149.0;;51.0
18:45:27,0;153.0;;45.0
18:45:28,0;147.0;;54.0
18:45:29,0;148.0;;49.0
18:45:30,0;147.0;;49.0
18:45:31,0;145.0;;50.0
18:45:32,0;151.0;;49.0
18:45:33,0;130.0;;46.0
18:45:34,0;162.0;;45.0
18:45:35,0;148.0;;50.0
18:45:36,0;151.0;;50.0
18:45:37,0;151.0;;47.0
18:45:38,0;142.0;;52.0
18:45:39,0;143.0;;48.0
18:45:40,0;153.0;;52.0
18:45:41,0;151.0;;46.0
18:45:42,0;144.0;;51.0
18:45:43,0;150.0;;51.0
18:45:44,0;148.0;;51.0
18:45:45,0;150.0;;48.0
18:45:46,0;146.0;;49.0
18:45:47,0;150.0;;47.0
18:45:48,0;147.0;;51.0
18:45:49,0;145.0;;50.0
18:45:50,0;155.0;;44.0
18:45:51,0;145.0;;55.0
18:45:52,0;148.0;;50.0
18:45:53,0;146.0;;51.0
18:45:54,0;134.0;;45.0
18:45:55,0;167.0;;46.0
18:45:56,0;147.0;;53.0
18:45:57,0;150.0;;48.0
18:45:58,0;147.0;;48.0
18:45:59,0;144.0;;50.0
18:46:00,0;149.0;;49.0
18:46:01,0;147.0;;50.0
18:46:02,0;150.0;;45.0
18:46:03,0;146.0;;52.0
18:46:04,0;151.0;;50.0
18:46:05,0;151.0;;47.0
18:46:06,0;141.0;;53.0
18:46:07,0;150.0;;48.0
18:46:08,0;145.0;;52.0
18:46:09,0;150.0;;46.0
18:46:10,0;151.0;;50.0
18:46:11,0;144.0;;50.0
18:46:12,0;151.0;;45.0
18:46:13,0;142.0;;47.0
18:46:14,0;146.0;;52.0
18:46:15,0;151.0;;43.0
18:46:16,0;147.0;;49.0
18:46:17,0;140.0;;46.0
18:46:18,0;159.0;;48.0
18:46:19,0;145.0;;47.0
18:46:20,0;150.0;;49.0
18:46:21,0;150.0;;49.0
18:46:22,0;147.0;;49.0
18:46:23,0;146.0;;47.0
18:46:24,0;150.0;;48.0
18:46:25,0;147.0;;49.0
18:46:26,0;148.0;;48.0
18:46:27,0;148.0;;52.0
18:46:28,0;150.0;;49.0
18:46:29,0;141.0;;49.0
18:46:30,0;154.0;;48.0
18:46:31,0;130.0;;50.0
18:46:32,0;164.0;;50.0
18:46:33,0;148.0;;49.0
18:46:34,0;147.0;;48.0
18:46:35,0;150.0;;48.0
18:46:36,0;145.0;;52.0
18:46:37,0;151.0;;48.0
18:46:38,0;143.0;;55.0
18:46:39,0;153.0;;41.0
18:46:40,0;145.0;;49.0
18:46:41,0;150.0;;49.0
18:46:42,0;149.0;;51.0
18:46:43,0;147.0;;47.0
18:46:44,0;144.0;;45.0
18:46:45,0;150.0;;51.0
18:46:46,0;154.0;;44.0
18:46:47,0;142.0;;54.0
18:46:48,0;146.0;;49.0
18:46:49,0;150.0;;47.0
18:46:50,0;148.0;;49.0
18:46:51,0;151.0;;50.0
18:46:52,0;143.0;;52.0
18:46:53,0;156.0;;43.0
18:46:54,0;146.0;;50.0
18:46:55,0;150.0;;51.0
18:46:56,0;144.0;;50.0
18:46:57,0;148.0;;52.0
18:46:58,0;149.0;;48.0
18:46:59,0;141.0;;52.0
18:47:00,0;158.0;;44.0
18:47:01,0;146.0;;52.0
18:47:02,0;146.0;;50.0
18:47:03,0;147.0;;52.0
18:47:04,0;153.0;;46.0
18:47:05,0;143.0;;54.0
18:47:06,0;150.0;;47.0
18:47:07,0;148.0;;49.0
18:47:08,0;153.0;;47.0
18:47:09,0;146.0;;54.0
18:47:10,0;148.0;;49.0
18:47:11,0;152.0;;49.0
18:47:12,0;145.0;;50.0
18:47:13,0;151.0;;50.0
18:47:14,0;151.0;;48.0
18:47:15,0;145.0;;49.0
18:47:16,0;153.0;;51.0
18:47:17,0;144.0;;51.0
18:47:18,0;152.0;;48.0
18:47:19,0;145.0;;53.0
18:47:20,0;150.0;;49.0
18:47:21,0;152.0;;46.0
18:47:22,0;145.0;;54.0
18:47:23,0;150.0;;47.0
18:47:24,0;146.0;;49.0
18:47:25,0;148.0;;51.0
18:47:26,0;150.0;;50.0
18:47:27,0;148.0;;50.0
18:47:28,0;149.0;;50.0
18:47:29,0;144.0;;49.0
18:47:30,0;155.0;;47.0
18:47:31,0;143.0;;53.0
18:47:32,0;145.0;;51.0
18:47:33,0;149.0;;45.0
18:47:34,0;145.0;;51.0
18:47:35,0;151.0;;49.0
18:47:36,0;151.0;;49.0
18:47:37,0;152.0;;46.0
18:47:38,0;137.0;;54.0
18:47:39,0;157.0;;50.0
18:47:40,0;147.0;;51.0
18:47:41,0;151.0;;48.0
18:47:42,0;146.0;;51.0
18:47:43,0;145.0;;47.0
18:47:44,0;152.0;;50.0
18:47:45,0;147.0;;45.0
18:47:46,0;154.0;;50.0
18:47:47,0;140.0;;52.0
18:47:48,0;154.0;;46.0
18:47:49,0;151.0;;47.0
18:47:50,0;145.0;;52.0
18:47:51,0;148.0;;49.0
18:47:52,0;153.0;;47.0
18:47:53,0;141.0;;51.0
18:47:54,0;150.0;;47.0
18:47:55,0;148.0;;46.0
18:47:56,0;149.0;;50.0
18:47:57,0;150.0;;48.0
18:47:58,0;152.0;;48.0
18:47:59,0;148.0;;50.0
18:48:00,0;150.0;;51.0
18:48:01,0;149.0;;48.0
18:48:02,0;152.0;;47.0
18:48:03,0;144.0;;52.0
18:48:04,0;151.0;;49.0
18:48:05,0;149.0;;50.0
18:48:06,0;143.0;;51.0
18:48:07,0;150.0;;45.0
18:48:08,0;147.0;;50.0
18:48:09,0;143.0;;50.0
18:48:10,0;153.0;;46.0
18:48:11,0;150.0;;48.0
18:48:12,0;146.0;;52.0
18:48:13,0;143.0;;51.0
18:48:14,0;151.0;;46.0
18:48:15,0;148.0;;52.0
18:48:16,0;153.0;;46.0
18:48:17,0;142.0;;52.0
18:48:18,0;147.0;;51.0
18:48:19,0;152.0;;46.0
18:48:20,0;152.0;;44.0
18:48:21,0;147.0;;52.0
18:48:22,0;148.0;;48.0
18:48:23,0;153.0;;43.0
18:48:24,0;147.0;;47.0
18:48:25,0;149.0;;41.0
18:48:26,0;125.0;;44.0
18:48:27,0;170.0;;38.0
18:48:28,0;143.0;;41.0
18:48:29,0;154.0;;34.0
18:48:30,0;149.0;;33.0
18:48:31,0;149.0;;34.0
18:48:32,0;146.0;;32.0
18:48:33,0;147.0;;30.0
18:48:34,0;144.0;;27.0
18:48:35,0;152.0;;26.0
18:48:36,0;142.0;;28.0
18:48:37,0;159.0;;19.0
18:48:38,0;143.0;;27.0
18:48:39,0;150.0;;17.0
18:48:40,0;146.0;;19.0
18:48:41,0;143.0;;17.0
18:48:42,0;148.0;;11.0
18:48:43,0;149.0;;13.0
18:48:44,0;148.0;;12.0
18:48:45,0;149.0;;9.0
18:48:46,0;147.0;;8.0
18:48:47,0;151.0;;6.0
18:48:48,0;145.0;;7.0
18:48:49,0;145.0;;5.0
18:48:50,0;148.0;;
18:48:51,0;87.0;;
18:48:52,0;138.0;;
18:48:53,0;198.0;;
18:48:54,0;132.0;;
18:48:55,0;129.0;;
18:48:56,0;124.0;;
18:48:57,0;121.0;;
18:48:58,0;113.0;;
18:48:59,0;110.0;;
18:49:00,0;104.0;;
18:49:01,0;99.0;;
18:49:02,0;95.0;;
18:49:03,0;91.0;;
18:49:04,0;84.0;;
18:49:05,0;80.0;;
18:49:06,0;76.0;;
18:49:07,0;70.0;;
18:49:08,0;64.0;;
18:49:09,0;61.0;;
18:49:10,0;56.0;;
18:49:11,0;50.0;;
18:49:12,0;45.0;;
18:49:13,0;39.0;;
18:49:14,0;36.0;;
18:49:15,0;31.0;;
18:49:16,0;25.0;;
18:49:17,0;9.0;;
18:49:18,0;25.0;;
18:49:19,0;10.0;;
18:49:20,0;4.0;;
18:49:21,0;1.0;;
18:49:22,0;1.0;;
18:49:23,0;1.0;;
18:49:24,0;1.0;;
