Elapsed time;POST: createOrder
15:32:37,0;627.0
15:32:38,0;99.66666666666667
15:32:38,500;84.66666666666667
15:32:39,0;74.0
15:32:39,500;92.33333333333333
15:32:40,0;77.75
15:32:40,500;75.0
15:32:41,0;91.0
15:32:41,500;79.0
15:32:42,0;86.66666666666667
15:32:42,500;81.25
15:32:43,0;79.625
15:32:43,500;85.28571428571429
15:32:44,0;90.14285714285714
15:32:44,500;82.25
15:32:45,0;76.125
15:32:45,500;83.0
15:32:46,0;81.875
15:32:46,500;75.85714285714286
15:32:47,0;76.33333333333333
15:32:47,500;80.55555555555556
15:32:48,0;74.0
15:32:48,500;75.0
15:32:49,0;78.0909090909091
15:32:49,500;76.9090909090909
15:32:50,0;73.08333333333333
15:32:50,500;76.3
15:32:51,0;75.61538461538461
15:32:51,500;97.28571428571429
15:32:52,0;75.21428571428571
15:32:52,500;75.92857142857143
15:32:53,0;78.92857142857143
15:32:53,500;74.78571428571426
15:32:54,0;74.55555555555556
15:32:54,500;117.05
15:32:55,0;82.15384615384616
15:32:55,500;81.29411764705883
15:32:56,0;74.9375
15:32:56,500;95.8
15:32:57,0;74.04761904761907
15:32:57,500;88.3157894736842
15:32:58,0;84.82352941176471
15:32:58,500;74.33333333333334
15:32:59,0;75.6842105263158
15:32:59,500;98.05
15:33:00,0;78.15
15:33:00,500;72.2
15:33:01,0;65.42857142857144
15:33:01,500;82.04761904761905
15:33:02,0;81.42857142857143
15:33:02,500;85.5
15:33:03,0;73.2
15:33:03,500;80.32
15:33:04,0;66.78260869565217
15:33:04,500;75.125
15:33:05,0;76.58333333333333
15:33:05,500;75.95652173913044
15:33:06,0;82.36
15:33:06,500;77.95454545454545
15:33:07,0;70.0952380952381
15:33:07,500;67.67173913043476
15:33:08,0;74.43478260869566
15:33:08,500;72.12333333333332
15:33:09,0;63.65384615384615
15:33:09,500;82.0
15:33:10,0;104.48148148148148
15:33:10,500;80.55999999999999
15:33:11,0;67.94166666666666
15:33:11,500;71.77777777777777
15:33:12,0;74.96000000000002
15:33:12,500;73.87999999999998
15:33:13,0;82.29166666666667
15:33:13,500;96.8
15:33:14,0;112.48
15:33:14,500;96.63333333333334
15:33:15,0;101.65446224256293
15:33:15,500;95.14285714285714
15:33:16,0;83.75
15:33:16,500;73.61834319526626
15:33:17,0;80.79310344827586
15:33:17,500;101.34615384615384
15:33:18,0;69.3
15:33:18,500;83.3911111111111
15:33:19,0;83.78571428571429
15:33:19,500;122.26797385620914
15:33:20,0;91.93548387096774
15:33:20,500;83.34482758620689
15:33:21,0;75.75862068965517
15:33:21,500;94.92592592592592
15:33:22,0;83.65517241379311
15:33:22,500;83.875
15:33:23,0;74.25
15:33:23,500;76.76666666666665
15:33:24,0;73.1304347826087
15:33:24,500;112.77777777777777
15:33:25,0;94.9375
15:33:25,500;110.0
15:33:26,0;83.29358974358975
15:33:26,500;84.53125
15:33:27,0;78.72413793103448
15:33:27,500;77.7575
15:33:28,0;82.65625
15:33:28,500;78.71505376344086
15:33:29,0;78.93103448275862
15:33:29,500;70.78787878787878
15:33:30,0;64.72413793103448
15:33:30,500;77.03030303030302
15:33:31,0;74.63636363636364
15:33:31,500;72.67647058823529
15:33:32,0;62.064516129032256
15:33:32,500;66.83778966131905
15:33:33,0;57.72727272727273
15:33:33,500;65.46266968325796
15:33:34,0;65.125
15:33:34,500;70.3064935064935
15:33:35,0;60.2
15:33:35,500;78.28571428571429
15:33:36,0;64.88235294117646
15:33:36,500;62.104166666666664
15:33:37,0;55.59375
15:33:37,500;90.22222222222223
15:33:38,0;80.31428571428572
15:33:38,500;80.41739980449658
15:33:39,0;69.85714285714288
15:33:39,500;85.54545454545455
15:33:40,0;104.24242424242425
15:33:40,500;84.3611111111111
15:33:41,0;89.56666666666666
15:33:41,500;103.875
15:33:42,0;109.65625
15:33:42,500;92.14285714285714
15:33:43,0;73.32432432432432
15:33:43,500;90.09677419354838
15:33:44,0;98.96774193548387
15:33:44,500;78.30555555555557
15:33:45,0;78.92241379310344
15:33:45,500;75.0
15:33:46,0;80.8025078369906
15:33:46,500;89.37142857142857
15:33:47,0;81.3125
15:33:47,500;80.36111111111111
15:33:48,0;74.90909090909092
15:33:48,500;76.833359375
15:33:49,0;72.87878787878788
15:33:49,500;87.05405405405405
15:33:50,0;82.12121212121212
15:33:50,500;74.8
15:33:51,0;73.0857142857143
15:33:51,500;80.81818181818181
15:33:52,0;73.22058823529412
15:33:52,500;75.03030303030302
15:33:53,0;76.0909090909091
