Elapsed time;Bytes Received per Second;Bytes Sent per Second
09:38:45,0;9300.0;44431.0
09:38:46,0;10050.0;46890.0
09:38:47,0;9825.0;45827.0
09:38:48,0;16875.0;77434.0
09:38:49,0;12900.0;59379.0
09:38:50,0;16650.0;75691.0
09:38:51,0;16500.0;76393.0
09:38:52,0;11025.0;51388.0
09:38:53,0;11475.0;52076.0
09:38:54,0;11025.0;51037.0
09:38:55,0;11025.0;49315.0
09:38:56,0;10875.0;51044.0
09:38:57,0;11100.0;51387.0
09:38:58,0;10950.0;51377.0
09:38:59,0;10800.0;51033.0
09:39:00,0;11100.0;51042.0
09:39:01,0;11025.0;49651.0
09:39:02,0;10875.0;50007.0
09:39:03,0;10350.0;47912.0
09:39:12,0;233.0;348.0
09:39:13,0;10500.0;48606.0
09:39:14,0;9675.0;44092.0
09:39:15,0;7275.0;34018.0
09:39:16,0;12375.0;57635.0
09:39:17,0;9900.0;45832.0
09:39:18,0;15825.0;73252.0
09:39:19,0;11700.0;53825.0
09:39:20,0;14775.0;68401.0
09:39:21,0;12300.0;56256.0
09:39:22,0;12525.0;57983.0
09:39:23,0;12150.0;56600.0
09:39:24,0;12750.0;59365.0
09:39:25,0;11475.0;52779.0
09:39:26,0;14175.0;64920.0
09:39:27,0;11100.0;51037.0
09:39:28,0;10875.0;49661.0
09:39:29,0;10950.0;51384.0
09:39:30,0;11175.0;51387.0
09:39:31,0;11100.0;52077.0
09:39:32,0;11025.0;51048.0
09:39:33,0;6225.0;27782.0
09:39:41,0;932.0;1386.0
09:39:42,0;3383.0;15968.0
09:39:43,0;13650.0;63540.0
09:39:44,0;7275.0;33684.0
09:39:45,0;7950.0;36105.0
09:39:46,0;12600.0;57634.0
09:39:47,0;13875.0;63889.0
09:39:48,0;12000.0;55560.0
09:39:49,0;15600.0;72575.0
09:39:50,0;15675.0;73258.0
09:39:51,0;15000.0;68754.0
09:39:52,0;10875.0;48953.0
09:39:53,0;11550.0;52768.0
09:39:54,0;10725.0;49309.0
09:39:55,0;11475.0;52436.0
09:39:56,0;10950.0;49996.0
09:39:57,0;10950.0;50688.0
09:39:58,0;11175.0;51728.0
09:39:59,0;11025.0;50690.0
09:40:00,0;11025.0;51733.0
09:40:01,0;11250.0;50348.0
09:40:02,0;10950.0;51390.0
09:40:03,0;11175.0;51725.0
09:40:04,0;9375.0;43747.0
09:40:12,0;466.0;696.0
09:40:13,0;1864.0;2776.0
09:40:14,0;8621.0;12151.0
09:40:15,0;8388.0;11803.0
09:40:16,0;4725.0;22216.0
09:40:17,0;16725.0;77761.0
09:40:18,0;10350.0;48263.0
09:40:19,0;13875.0;64581.0
09:40:20,0;13275.0;62150.0
09:40:21,0;10800.0;49299.0
09:40:22,0;16875.0;78125.0
09:40:23,0;13575.0;62500.0
09:40:24,0;11400.0;52081.0
09:40:25,0;11175.0;51397.0
09:40:26,0;11175.0;51725.0
09:40:27,0;11100.0;48956.0
09:40:28,0;9975.0;46177.0
09:40:29,0;11925.0;56246.0
09:40:30,0;11025.0;50694.0
09:40:31,0;10875.0;51047.0
09:40:32,0;10875.0;50351.0
09:40:33,0;9225.0;42709.0
09:40:34,0;9525.0;44448.0
09:40:35,0;122432.0;43395.0
09:40:36,0;167639.0;34377.0
