Elapsed time;200;500;Non HTTP response code: java.net.SocketException
07:16:00,0;1.0;;
07:16:01,0;10.0;;
07:16:02,0;30.0;;
07:16:03,0;25.0;;
07:16:04,0;28.0;;
07:16:05,0;34.0;;
07:16:06,0;39.0;;
07:16:07,0;42.0;;
07:16:08,0;48.0;;
07:16:09,0;51.0;;
07:16:10,0;60.0;;
07:16:11,0;62.0;;
07:16:12,0;65.0;;
07:16:13,0;59.0;;
07:16:14,0;88.0;;
07:16:15,0;82.0;;
07:16:16,0;80.0;;
07:16:17,0;89.0;;
07:16:18,0;91.0;;
07:16:19,0;93.0;;
07:16:20,0;93.0;;
07:16:21,0;122.0;;
07:16:22,0;80.0;;
07:16:23,0;82.0;;
07:16:24,0;85.0;;
07:16:25,0;87.0;;
07:16:26,0;97.0;;
07:16:27,0;82.0;;
07:16:28,0;81.0;;
07:16:29,0;117.0;;
07:16:30,0;111.0;;
07:16:31,0;122.0;;
07:16:32,0;140.0;;
07:16:33,0;122.0;;
07:16:34,0;128.0;;
07:16:35,0;97.0;;
07:16:36,0;111.0;;
07:16:37,0;118.0;;
07:16:38,0;123.0;;
07:16:39,0;111.0;;
07:16:40,0;101.0;;
07:16:41,0;110.0;;
07:16:42,0;132.0;;
07:16:43,0;138.0;;
07:16:44,0;138.0;;
07:16:45,0;158.0;;
07:16:46,0;171.0;;
07:16:47,0;214.0;;
07:16:48,0;232.0;;
07:16:49,0;202.0;;
07:16:50,0;154.0;;
07:16:51,0;141.0;;
07:16:52,0;137.0;;
07:16:53,0;131.0;;
07:16:54,0;103.0;;
07:16:55,0;104.0;;
07:16:56,0;85.0;;
07:16:57,0;123.0;;
07:16:58,0;115.0;;
07:16:59,0;38.0;34.0;
07:17:00,0;;86.0;
07:17:01,0;;98.0;
07:17:02,0;;46.0;
07:17:03,0;;124.0;
07:17:04,0;;82.0;
07:17:05,0;;105.0;
07:17:06,0;;97.0;
07:17:07,0;;91.0;
07:17:08,0;;52.0;
07:17:09,0;;73.0;
07:17:10,0;;106.0;
07:17:11,0;;85.0;
07:17:12,0;;114.0;
07:17:13,0;;96.0;
07:17:14,0;;37.0;
07:17:15,0;130.0;;
07:17:16,0;120.0;;
07:17:17,0;58.0;;
07:17:18,0;146.0;;
07:17:19,0;86.0;;
07:17:20,0;179.0;;
07:17:21,0;120.0;;
07:17:22,0;138.0;;
07:17:23,0;145.0;;
07:17:24,0;141.0;;
07:17:25,0;170.0;;
07:17:26,0;105.0;;
07:17:27,0;132.0;;
07:17:28,0;155.0;;
07:17:29,0;69.0;36.0;
07:17:30,0;;106.0;
07:17:31,0;;115.0;
07:17:32,0;;123.0;
07:17:33,0;;93.0;
07:17:34,0;;110.0;
07:17:35,0;;121.0;
07:17:36,0;;80.0;
07:17:37,0;;121.0;
07:17:38,0;;74.0;
07:17:39,0;;166.0;
07:17:40,0;;111.0;
07:17:41,0;;104.0;
07:17:42,0;;101.0;
07:17:43,0;5.0;43.0;
07:17:44,0;129.0;;
07:17:45,0;130.0;;
