Elapsed time;POST: createOrder
08:10:44,0;1207.4
08:10:44,500;174.4
08:10:45,0;71.0
08:10:45,500;68.75
08:10:46,0;83.4
08:10:46,500;86.0
08:10:47,0;87.4
08:10:47,500;83.2
08:10:48,0;120.8
08:10:48,500;72.4
08:10:49,0;75.66666666666667
08:10:49,500;76.0
08:10:50,0;76.28571428571429
08:10:50,500;73.85714285714286
08:10:51,0;80.0
08:10:51,500;75.55555555555556
08:10:52,0;70.44444444444444
08:10:52,500;69.75
08:10:53,0;77.0
08:10:53,500;85.75
08:10:54,0;79.36363636363636
08:10:54,500;80.63636363636364
08:10:55,0;75.08333333333333
08:10:55,500;71.25
08:10:56,0;77.36363636363636
08:10:56,500;74.23076923076923
08:10:57,0;66.64285714285714
08:10:57,500;71.6923076923077
08:10:58,0;68.71428571428572
08:10:58,500;68.35714285714286
08:10:59,0;70.61538461538461
08:10:59,500;75.46666666666667
08:11:00,0;72.5
08:11:00,500;69.52941176470588
08:11:01,0;63.333333333333336
08:11:01,500;64.44444444444441
08:11:02,0;67.92857142857143
08:11:02,500;67.58823529411764
08:11:03,0;77.29411764705883
08:11:03,500;79.15789473684211
08:11:04,0;79.85
08:11:04,500;76.73684210526316
08:11:05,0;78.52941176470588
08:11:05,500;60.25
08:11:06,0;66.76470588235294
08:11:06,500;91.55
08:11:07,0;64.4090909090909
08:11:07,500;62.1
08:11:08,0;61.095238095238095
08:11:08,500;61.54545454545455
08:11:09,0;64.31632653061226
08:11:09,500;58.17391304347826
08:11:10,0;55.791666666666664
08:11:10,500;70.77777777777777
08:11:11,0;67.4090909090909
08:11:11,500;71.57142857142857
08:11:12,0;78.91304347826087
08:11:12,500;87.08854166666667
08:11:13,0;62.42857142857143
08:11:13,500;66.78260869565217
08:11:14,0;67.17241379310347
08:11:14,500;64.82142857142857
08:11:15,0;60.0
08:11:15,500;61.600000000000016
08:11:16,0;60.03703703703704
08:11:16,500;62.41935483870968
08:11:17,0;66.37931034482759
08:11:17,500;82.08333333333333
08:11:18,0;97.82352941176471
08:11:18,500;91.125
08:11:19,0;71.0
08:11:19,500;65.12068965517243
08:11:20,0;100.08571428571429
08:11:20,500;74.00000000000001
08:11:21,0;64.0380624426079
08:11:21,500;85.78947368421052
08:11:22,0;91.5
08:11:22,500;88.42424242424242
08:11:23,0;130.99999999999994
08:11:23,500;67.85
08:11:24,0;64.50000000000001
08:11:24,500;58.1578947368421
08:11:25,0;63.078947368421055
08:11:25,500;72.54545454545456
08:11:26,0;77.34146341463416
08:11:26,500;72.57188644688645
08:11:27,0;73.88095238095238
08:11:27,500;76.97222222222223
08:11:28,0;113.20833333333333
08:11:28,500;103.69230769230766
08:11:29,0;110.49056603773583
08:11:29,500;67.46808510638297
08:11:30,0;106.97297297297297
08:11:30,500;110.3061224489796
08:11:31,0;71.81481481481482
08:11:31,500;55.45652173913044
08:11:32,0;75.18695175438599
08:11:32,500;62.73809523809524
08:11:33,0;83.34375
08:11:33,500;62.18689581095596
08:11:34,0;101.77586206896552
08:11:34,500;73.07692307692312
08:11:35,0;76.55172413793103
08:11:35,500;63.54237288135594
08:11:36,0;80.0
08:11:36,500;66.41794129805707
08:11:37,0;67.61399711399712
08:11:37,500;67.70967741935483
08:11:38,0;98.2063492063492
08:11:38,500;93.7076923076923
08:11:39,0;82.69467213114751
08:11:39,500;157.4269005847953
08:11:40,0;177.70312499999997
08:11:40,500;158.24722222222223
08:11:41,0;171.15151515151516
08:11:41,500;165.81559684684686
08:11:42,0;175.00222766763198
08:11:42,500;168.10144927536234
08:11:43,0;146.29166666666666
08:11:43,500;171.24255359286573
08:11:44,0;173.69333333333333
08:11:44,500;157.64864864864865
08:11:45,0;164.86486486486493
08:11:45,500;148.35365853658539
08:11:46,0;150.6027397260274
08:11:46,500;148.02439024390247
08:11:47,0;140.08450704225348
08:11:47,500;128.73058342623554
08:11:48,0;156.57333333333332
08:11:48,500;162.2763157894737
08:11:49,0;166.69444444444446
08:11:49,500;138.97727272727278
08:11:50,0;108.80281690140845
08:11:50,500;88.1023913330691
08:11:51,0;69.75324675324676
08:11:51,500;60.662216480045934
08:11:52,0;65.15789473684211
08:11:52,500;77.775
08:11:53,0;83.86813186813188
08:11:53,500;60.048780487804876
08:11:54,0;79.39473684210526
08:11:54,500;114.39876378215838
08:11:55,0;120.1910112359551
08:11:55,500;84.72826086956525
08:11:56,0;72.71604938271605
08:11:56,500;129.7439024390244
08:11:57,0;136.9142371234208
08:11:57,500;130.33695652173913
08:11:58,0;114.23188405797102
08:11:58,500;132.6464646464647
08:11:59,0;118.855421686747
08:11:59,500;119.94258241758241
08:12:00,0;120.42857142857143
08:12:00,500;109.53846153846153
08:12:01,0;117.76086956521739
08:12:01,500;101.40449438202245
08:12:02,0;108.76470588235294
08:12:02,500;118.10112359550573
08:12:03,0;144.89130434782604
08:12:03,500;118.78651685393258
08:12:04,0;129.95685885191511
08:12:04,500;112.79310344827586
08:12:05,0;146.10588235294117
08:12:05,500;120.65329780146568
08:12:06,0;114.41935483870968
08:12:06,500;132.95833333333323
08:12:07,0;101.96969696969697
08:12:07,500;102.46428571428571
08:12:08,0;121.74038461538461
08:12:08,500;98.42222222222222
08:12:09,0;134.56666666666663
08:12:09,500;125.05517241379307
