Elapsed time;POST: createOrder
21:14:17,500;902.3333333333334
21:14:18,0;283.0
21:14:18,500;68.375
21:14:19,0;73.44444444444444
21:14:19,500;61.0
21:14:20,0;71.16666666666667
21:14:20,500;70.16666666666667
21:14:21,0;66.07142857142857
21:14:21,500;58.25
21:14:22,0;61.4375
21:14:22,500;59.4375
21:14:23,0;77.15
21:14:23,500;72.15789473684211
21:14:24,0;72.7
21:14:24,500;63.58522727272728
21:14:25,0;59.666666666666664
21:14:25,500;67.65384615384615
21:14:26,0;61.86363636363637
21:14:26,500;58.11538461538461
21:14:27,0;54.333333333333336
21:14:27,500;60.96969696969696
21:14:28,0;66.08333333333333
21:14:28,500;109.85
21:14:29,0;73.65517241379312
21:14:29,500;203.25806451612902
21:14:30,0;150.27027027027026
21:14:30,500;145.51111111111112
21:14:31,0;75.02439024390245
21:14:31,500;59.025
21:14:32,0;87.66666666666667
21:14:32,500;115.10634146341462
21:14:33,0;87.46341463414632
21:14:33,500;148.66666666666666
21:14:34,0;105.93103448275862
21:14:34,500;54.5
21:14:35,0;64.28205128205128
21:14:35,500;177.72019704433498
21:14:36,0;142.78082191780823
21:14:36,500;61.06
21:14:37,0;78.53191489361699
21:14:37,500;250.91176470588235
21:14:38,0;328.13413413413423
21:14:38,500;692.7142857142857
21:14:39,0;779.2972972972973
21:14:39,500;1154.5714285714287
21:14:40,0;1305.5500000000002
21:14:40,500;1571.2325581395348
21:14:41,0;1733.4054054054054
21:14:41,500;1926.3846153846155
21:14:42,0;2049.1632653061233
21:14:42,500;2183.5555555555566
21:14:43,0;2228.22
21:14:43,500;2485.878048780488
21:14:44,0;2534.5106382978715
21:14:44,500;2680.9166666666674
21:14:45,0;2798.4651162790697
21:14:45,500;2728.6410256410263
21:14:46,0;2690.931818181818
21:14:46,500;2718.1774193548395
21:14:47,0;2540.4528301886794
21:14:47,500;2423.969696969698
21:14:48,0;2242.000000000001
21:14:48,500;1902.7945205479452
21:14:49,0;1876.3636363636363
21:14:49,500;1856.5230769230768
21:14:50,0;1903.9032258064517
21:14:50,500;1820.163537967191
21:14:51,0;1725.9722222222222
21:14:51,500;1786.9473684210527
21:14:52,0;1908.9375
21:14:52,500;1929.5454545454545
21:14:53,0;2190.8666666666672
21:14:53,500;2369.5555555555557
21:14:54,0;2478.438596491227
21:14:54,500;2317.9465087790945
21:14:55,0;2138.0943396226407
21:14:55,500;1928.2916666666667
21:14:56,0;1814.4333333333334
21:14:56,500;1909.1351351351352
21:14:57,0;1840.8030303030303
21:14:57,500;1891.765625
21:14:58,0;1898.1746031746031
21:14:58,500;1911.0
21:14:59,0;1646.7023809523805
21:14:59,500;1624.1999999999998
21:15:00,0;1599.4109589041095
21:15:00,500;1502.5684210526315
21:15:01,0;1418.9673913043473
21:15:01,500;1265.5784313725492
21:15:02,0;1033.0588235294113
21:15:02,500;892.2953755970473
